child,parent
ICD10-CM:S42.125K,INJ041
ICD10-CM:S42.125P,INJ041
ICD10-CM:S42.125S,INJ073
ICD10-CM:S42.126A,INJ004
ICD10-CM:S42.126B,INJ004
ICD10-CM:S42.126D,INJ041
ICD10-CM:S42.126G,INJ041
ICD10-CM:S42.126K,INJ041
ICD10-CM:S42.126P,INJ041
ICD10-CM:S42.126S,INJ073
ICD10-CM:S42.131A,INJ004
ICD10-CM:S42.131B,INJ004
ICD10-CM:S42.131D,INJ041
ICD10-CM:S42.131G,INJ041
ICD10-CM:S42.131K,INJ041
ICD10-CM:S42.131P,INJ041
ICD10-CM:S42.131S,INJ073
ICD10-CM:S42.132A,INJ004
ICD10-CM:S42.132B,INJ004
ICD10-CM:S42.132D,INJ041
ICD10-CM:S42.132G,INJ041
ICD10-CM:S42.132K,INJ041
ICD10-CM:S42.132P,INJ041
ICD10-CM:S42.132S,INJ073
ICD10-CM:S42.133A,INJ004
ICD10-CM:S42.133B,INJ004
ICD10-CM:S42.133D,INJ041
ICD10-CM:S42.133G,INJ041
ICD10-CM:S42.133K,INJ041
ICD10-CM:S42.133P,INJ041
ICD10-CM:S42.133S,INJ073
ICD10-CM:S42.134A,INJ004
ICD10-CM:S42.134B,INJ004
ICD10-CM:S42.134D,INJ041
ICD10-CM:S42.134G,INJ041
ICD10-CM:S42.134K,INJ041
ICD10-CM:S42.134P,INJ041
ICD10-CM:S42.134S,INJ073
ICD10-CM:S42.135A,INJ004
ICD10-CM:S42.135B,INJ004
ICD10-CM:S42.135D,INJ041
ICD10-CM:S42.135G,INJ041
ICD10-CM:S42.135K,INJ041
ICD10-CM:S42.135P,INJ041
ICD10-CM:S42.135S,INJ073
ICD10-CM:S42.136A,INJ004
ICD10-CM:S42.136B,INJ004
ICD10-CM:S42.136D,INJ041
ICD10-CM:S42.136G,INJ041
ICD10-CM:S42.136K,INJ041
ICD10-CM:S42.136P,INJ041
ICD10-CM:S42.136S,INJ073
ICD10-CM:S42.141A,INJ004
ICD10-CM:S42.141B,INJ004
ICD10-CM:S42.141D,INJ041
ICD10-CM:S42.141G,INJ041
ICD10-CM:S42.141K,INJ041
ICD10-CM:S42.141P,INJ041
ICD10-CM:S42.141S,INJ073
ICD10-CM:S42.142A,INJ004
ICD10-CM:S42.142B,INJ004
ICD10-CM:S42.142D,INJ041
ICD10-CM:S42.142G,INJ041
ICD10-CM:S42.142K,INJ041
ICD10-CM:S42.142P,INJ041
ICD10-CM:S42.142S,INJ073
ICD10-CM:S42.143A,INJ004
ICD10-CM:S42.143B,INJ004
ICD10-CM:S42.143D,INJ041
ICD10-CM:S42.143G,INJ041
ICD10-CM:S42.143K,INJ041
ICD10-CM:S42.143P,INJ041
ICD10-CM:S42.143S,INJ073
ICD10-CM:S42.144A,INJ004
ICD10-CM:S42.144B,INJ004
ICD10-CM:S42.144D,INJ041
ICD10-CM:S42.144G,INJ041
ICD10-CM:S42.144K,INJ041
ICD10-CM:S42.144P,INJ041
ICD10-CM:S42.144S,INJ073
ICD10-CM:S42.145A,INJ004
ICD10-CM:S42.145B,INJ004
ICD10-CM:S42.145D,INJ041
ICD10-CM:S42.145G,INJ041
ICD10-CM:S42.145K,INJ041
ICD10-CM:S42.145P,INJ041
ICD10-CM:S42.145S,INJ073
ICD10-CM:S42.146A,INJ004
ICD10-CM:S42.146B,INJ004
ICD10-CM:S42.146D,INJ041
ICD10-CM:S42.146G,INJ041
ICD10-CM:S42.146K,INJ041
ICD10-CM:S42.146P,INJ041
ICD10-CM:S42.146S,INJ073
ICD10-CM:S42.151A,INJ004
ICD10-CM:S42.151B,INJ004
ICD10-CM:S42.151D,INJ041
ICD10-CM:S42.151G,INJ041
ICD10-CM:S42.151K,INJ041
ICD10-CM:S42.151P,INJ041
ICD10-CM:S42.151S,INJ073
ICD10-CM:S42.152A,INJ004
ICD10-CM:S42.152B,INJ004
ICD10-CM:S42.152D,INJ041
ICD10-CM:S42.152G,INJ041
ICD10-CM:S42.152K,INJ041
ICD10-CM:S42.152P,INJ041
ICD10-CM:S42.152S,INJ073
ICD10-CM:S42.153A,INJ004
ICD10-CM:S42.153B,INJ004
ICD10-CM:S42.153D,INJ041
ICD10-CM:S42.153G,INJ041
ICD10-CM:S42.153K,INJ041
ICD10-CM:S42.153P,INJ041
ICD10-CM:S42.153S,INJ073
ICD10-CM:S42.154A,INJ004
ICD10-CM:S42.154B,INJ004
ICD10-CM:S42.154D,INJ041
ICD10-CM:S42.154G,INJ041
ICD10-CM:S42.154K,INJ041
ICD10-CM:S42.154P,INJ041
ICD10-CM:S42.154S,INJ073
ICD10-CM:S42.155A,INJ004
ICD10-CM:S42.155B,INJ004
ICD10-CM:S42.155D,INJ041
ICD10-CM:S42.155G,INJ041
ICD10-CM:S42.155K,INJ041
ICD10-CM:S42.155P,INJ041
ICD10-CM:S42.155S,INJ073
ICD10-CM:S42.156A,INJ004
ICD10-CM:S42.156B,INJ004
ICD10-CM:S42.156D,INJ041
ICD10-CM:S42.156G,INJ041
ICD10-CM:S42.156K,INJ041
ICD10-CM:S42.156P,INJ041
ICD10-CM:S42.156S,INJ073
ICD10-CM:S42.191A,INJ004
ICD10-CM:S42.191B,INJ004
ICD10-CM:S42.191D,INJ041
ICD10-CM:S42.191G,INJ041
ICD10-CM:S42.191K,INJ041
ICD10-CM:S42.191P,INJ041
ICD10-CM:S42.191S,INJ073
ICD10-CM:S42.192A,INJ004
ICD10-CM:S42.192B,INJ004
ICD10-CM:S42.192D,INJ041
ICD10-CM:S42.192G,INJ041
ICD10-CM:S42.192K,INJ041
ICD10-CM:S42.192P,INJ041
ICD10-CM:S42.192S,INJ073
ICD10-CM:S42.199A,INJ004
ICD10-CM:S42.199B,INJ004
ICD10-CM:S42.199D,INJ041
ICD10-CM:S42.199G,INJ041
ICD10-CM:S42.199K,INJ041
ICD10-CM:S42.199P,INJ041
ICD10-CM:S42.199S,INJ073
ICD10-CM:S42.201A,INJ004
ICD10-CM:S42.201B,INJ004
ICD10-CM:S42.201D,INJ041
ICD10-CM:S42.201G,INJ041
ICD10-CM:S42.201K,INJ041
ICD10-CM:S42.201P,INJ041
ICD10-CM:S42.201S,INJ073
ICD10-CM:S42.202A,INJ004
ICD10-CM:S42.202B,INJ004
ICD10-CM:S42.202D,INJ041
ICD10-CM:S42.202G,INJ041
ICD10-CM:S42.202K,INJ041
ICD10-CM:S42.202P,INJ041
ICD10-CM:S42.202S,INJ073
ICD10-CM:S42.209A,INJ004
ICD10-CM:S42.209B,INJ004
ICD10-CM:S42.209D,INJ041
ICD10-CM:S42.209G,INJ041
ICD10-CM:S42.209K,INJ041
ICD10-CM:S42.209P,INJ041
ICD10-CM:S42.209S,INJ073
ICD10-CM:S42.211A,INJ004
ICD10-CM:S42.211B,INJ004
ICD10-CM:S42.211D,INJ041
ICD10-CM:S42.211G,INJ041
ICD10-CM:S42.211K,INJ041
ICD10-CM:S42.211P,INJ041
ICD10-CM:S42.211S,INJ073
ICD10-CM:S42.212A,INJ004
ICD10-CM:S42.212B,INJ004
ICD10-CM:S42.212D,INJ041
ICD10-CM:S42.212G,INJ041
ICD10-CM:S42.212K,INJ041
ICD10-CM:S42.212P,INJ041
ICD10-CM:S42.212S,INJ073
ICD10-CM:S42.213A,INJ004
ICD10-CM:S42.213B,INJ004
ICD10-CM:S42.213D,INJ041
ICD10-CM:S42.213G,INJ041
ICD10-CM:S42.213K,INJ041
ICD10-CM:S42.213P,INJ041
ICD10-CM:S42.213S,INJ073
ICD10-CM:S42.214A,INJ004
ICD10-CM:S42.214B,INJ004
ICD10-CM:S42.214D,INJ041
ICD10-CM:S42.214G,INJ041
ICD10-CM:S42.214K,INJ041
ICD10-CM:S42.214P,INJ041
ICD10-CM:S42.214S,INJ073
ICD10-CM:S42.215A,INJ004
ICD10-CM:S42.215B,INJ004
ICD10-CM:S42.215D,INJ041
ICD10-CM:S42.215G,INJ041
ICD10-CM:S42.215K,INJ041
ICD10-CM:S42.215P,INJ041
ICD10-CM:S42.215S,INJ073
ICD10-CM:S42.216A,INJ004
ICD10-CM:S42.216B,INJ004
ICD10-CM:S42.216D,INJ041
ICD10-CM:S42.216G,INJ041
ICD10-CM:S42.216K,INJ041
ICD10-CM:S42.216P,INJ041
ICD10-CM:S42.216S,INJ073
ICD10-CM:S42.221A,INJ004
ICD10-CM:S42.221B,INJ004
ICD10-CM:S42.221D,INJ041
ICD10-CM:S42.221G,INJ041
ICD10-CM:S42.221K,INJ041
ICD10-CM:S42.221P,INJ041
ICD10-CM:S42.221S,INJ073
ICD10-CM:S42.222A,INJ004
ICD10-CM:S42.222B,INJ004
ICD10-CM:S42.222D,INJ041
ICD10-CM:S42.222G,INJ041
ICD10-CM:S42.222K,INJ041
ICD10-CM:S42.222P,INJ041
ICD10-CM:S42.222S,INJ073
ICD10-CM:S42.223A,INJ004
ICD10-CM:S42.223B,INJ004
ICD10-CM:S42.223D,INJ041
ICD10-CM:S42.223G,INJ041
ICD10-CM:S42.223K,INJ041
ICD10-CM:S42.223P,INJ041
ICD10-CM:S42.223S,INJ073
ICD10-CM:S42.224A,INJ004
ICD10-CM:S42.224B,INJ004
ICD10-CM:S42.224D,INJ041
ICD10-CM:S42.224G,INJ041
ICD10-CM:S42.224K,INJ041
ICD10-CM:S42.224P,INJ041
ICD10-CM:S42.224S,INJ073
ICD10-CM:S42.225A,INJ004
ICD10-CM:S42.225B,INJ004
ICD10-CM:S42.225D,INJ041
ICD10-CM:S42.225G,INJ041
ICD10-CM:S42.225K,INJ041
ICD10-CM:S42.225P,INJ041
ICD10-CM:S42.225S,INJ073
ICD10-CM:S42.226A,INJ004
ICD10-CM:S42.226B,INJ004
ICD10-CM:S42.226D,INJ041
ICD10-CM:S42.226G,INJ041
ICD10-CM:S42.226K,INJ041
ICD10-CM:S42.226P,INJ041
ICD10-CM:S42.226S,INJ073
ICD10-CM:S42.231A,INJ004
ICD10-CM:S42.231B,INJ004
ICD10-CM:S42.231D,INJ041
ICD10-CM:S42.231G,INJ041
ICD10-CM:S42.231K,INJ041
ICD10-CM:S42.231P,INJ041
ICD10-CM:S42.231S,INJ073
ICD10-CM:S42.232A,INJ004
ICD10-CM:S42.232B,INJ004
ICD10-CM:S42.232D,INJ041
ICD10-CM:S42.232G,INJ041
ICD10-CM:S42.232K,INJ041
ICD10-CM:S42.232P,INJ041
ICD10-CM:S42.232S,INJ073
ICD10-CM:S42.239A,INJ004
ICD10-CM:S42.239B,INJ004
ICD10-CM:S42.239D,INJ041
ICD10-CM:S42.239G,INJ041
ICD10-CM:S42.239K,INJ041
ICD10-CM:S42.239P,INJ041
ICD10-CM:S42.239S,INJ073
ICD10-CM:S42.241A,INJ004
ICD10-CM:S42.241B,INJ004
ICD10-CM:S42.241D,INJ041
ICD10-CM:S42.241G,INJ041
ICD10-CM:S42.241K,INJ041
ICD10-CM:S42.241P,INJ041
ICD10-CM:S42.241S,INJ073
ICD10-CM:S42.242A,INJ004
ICD10-CM:S42.242B,INJ004
ICD10-CM:S42.242D,INJ041
ICD10-CM:S42.242G,INJ041
ICD10-CM:S42.242K,INJ041
ICD10-CM:S42.242P,INJ041
ICD10-CM:S42.242S,INJ073
ICD10-CM:S42.249A,INJ004
ICD10-CM:S42.249B,INJ004
ICD10-CM:S42.249D,INJ041
ICD10-CM:S42.249G,INJ041
ICD10-CM:S42.249K,INJ041
ICD10-CM:S42.249P,INJ041
ICD10-CM:S42.249S,INJ073
ICD10-CM:S42.251A,INJ004
ICD10-CM:S42.251B,INJ004
ICD10-CM:S42.251D,INJ041
ICD10-CM:S42.251G,INJ041
ICD10-CM:S42.251K,INJ041
ICD10-CM:S42.251P,INJ041
ICD10-CM:S42.251S,INJ073
ICD10-CM:S42.252A,INJ004
ICD10-CM:S42.252B,INJ004
ICD10-CM:S42.252D,INJ041
ICD10-CM:S42.252G,INJ041
ICD10-CM:S42.252K,INJ041
ICD10-CM:S42.252P,INJ041
ICD10-CM:S42.252S,INJ073
ICD10-CM:S42.253A,INJ004
ICD10-CM:S42.253B,INJ004
ICD10-CM:S42.253D,INJ041
ICD10-CM:S42.253G,INJ041
ICD10-CM:S42.253K,INJ041
ICD10-CM:S42.253P,INJ041
ICD10-CM:S42.253S,INJ073
ICD10-CM:S42.254A,INJ004
ICD10-CM:S42.254B,INJ004
ICD10-CM:S42.254D,INJ041
ICD10-CM:S42.254G,INJ041
ICD10-CM:S42.254K,INJ041
ICD10-CM:S42.254P,INJ041
ICD10-CM:S42.254S,INJ073
ICD10-CM:S42.255A,INJ004
ICD10-CM:S42.255B,INJ004
ICD10-CM:S42.255D,INJ041
ICD10-CM:S42.255G,INJ041
ICD10-CM:S42.255K,INJ041
ICD10-CM:S42.255P,INJ041
ICD10-CM:S42.255S,INJ073
ICD10-CM:S42.256A,INJ004
ICD10-CM:S42.256B,INJ004
ICD10-CM:S42.256D,INJ041
ICD10-CM:S42.256G,INJ041
ICD10-CM:S42.256K,INJ041
ICD10-CM:S42.256P,INJ041
ICD10-CM:S42.256S,INJ073
ICD10-CM:S42.261A,INJ004
ICD10-CM:S42.261B,INJ004
ICD10-CM:S42.261D,INJ041
ICD10-CM:S42.261G,INJ041
ICD10-CM:S42.261K,INJ041
ICD10-CM:S42.261P,INJ041
ICD10-CM:S42.261S,INJ073
ICD10-CM:S42.262A,INJ004
ICD10-CM:S42.262B,INJ004
ICD10-CM:S42.262D,INJ041
ICD10-CM:S42.262G,INJ041
ICD10-CM:S42.262K,INJ041
ICD10-CM:S42.262P,INJ041
ICD10-CM:S42.262S,INJ073
ICD10-CM:S42.263A,INJ004
ICD10-CM:S42.263B,INJ004
ICD10-CM:S42.263D,INJ041
ICD10-CM:S42.263G,INJ041
ICD10-CM:S42.263K,INJ041
ICD10-CM:S42.263P,INJ041
ICD10-CM:S42.263S,INJ073
ICD10-CM:S42.264A,INJ004
ICD10-CM:S42.264B,INJ004
ICD10-CM:S42.264D,INJ041
ICD10-CM:S42.264G,INJ041
ICD10-CM:S42.264K,INJ041
ICD10-CM:S42.264P,INJ041
ICD10-CM:S42.264S,INJ073
ICD10-CM:S42.265A,INJ004
ICD10-CM:S42.265B,INJ004
ICD10-CM:S42.265D,INJ041
ICD10-CM:S42.265G,INJ041
ICD10-CM:S42.265K,INJ041
ICD10-CM:S42.265P,INJ041
ICD10-CM:S42.265S,INJ073
ICD10-CM:S42.266A,INJ004
ICD10-CM:S42.266B,INJ004
ICD10-CM:S42.266D,INJ041
ICD10-CM:S42.266G,INJ041
ICD10-CM:S42.266K,INJ041
ICD10-CM:S42.266P,INJ041
ICD10-CM:S42.266S,INJ073
ICD10-CM:S42.271A,INJ004
ICD10-CM:S42.271D,INJ041
ICD10-CM:S42.271G,INJ041
ICD10-CM:S42.271K,INJ041
ICD10-CM:S42.271P,INJ041
ICD10-CM:S42.271S,INJ073
ICD10-CM:S42.272A,INJ004
ICD10-CM:S42.272D,INJ041
ICD10-CM:S42.272G,INJ041
ICD10-CM:S42.272K,INJ041
ICD10-CM:S42.272P,INJ041
ICD10-CM:S42.272S,INJ073
ICD10-CM:S42.279A,INJ004
ICD10-CM:S42.279D,INJ041
ICD10-CM:S42.279G,INJ041
ICD10-CM:S42.279K,INJ041
ICD10-CM:S42.279P,INJ041
ICD10-CM:S42.279S,INJ073
ICD10-CM:S42.291A,INJ004
ICD10-CM:S42.291B,INJ004
ICD10-CM:S42.291D,INJ041
ICD10-CM:S42.291G,INJ041
ICD10-CM:S42.291K,INJ041
ICD10-CM:S42.291P,INJ041
ICD10-CM:S42.291S,INJ073
ICD10-CM:S42.292A,INJ004
ICD10-CM:S42.292B,INJ004
ICD10-CM:S42.292D,INJ041
ICD10-CM:S42.292G,INJ041
ICD10-CM:S42.292K,INJ041
ICD10-CM:S42.292P,INJ041
ICD10-CM:S42.292S,INJ073
ICD10-CM:S42.293A,INJ004
ICD10-CM:S42.293B,INJ004
ICD10-CM:S42.293D,INJ041
ICD10-CM:S42.293G,INJ041
ICD10-CM:S42.293K,INJ041
ICD10-CM:S42.293P,INJ041
ICD10-CM:S42.293S,INJ073
ICD10-CM:S42.294A,INJ004
ICD10-CM:S42.294B,INJ004
ICD10-CM:S42.294D,INJ041
ICD10-CM:S42.294G,INJ041
ICD10-CM:S42.294K,INJ041
ICD10-CM:S42.294P,INJ041
ICD10-CM:S42.294S,INJ073
ICD10-CM:S42.295A,INJ004
ICD10-CM:S42.295B,INJ004
ICD10-CM:S42.295D,INJ041
ICD10-CM:S42.295G,INJ041
ICD10-CM:S42.295K,INJ041
ICD10-CM:S42.295P,INJ041
ICD10-CM:S42.295S,INJ073
ICD10-CM:S42.296A,INJ004
ICD10-CM:S42.296B,INJ004
ICD10-CM:S42.296D,INJ041
ICD10-CM:S42.296G,INJ041
ICD10-CM:S42.296K,INJ041
ICD10-CM:S42.296P,INJ041
ICD10-CM:S42.296S,INJ073
ICD10-CM:S42.301A,INJ004
ICD10-CM:S42.301B,INJ004
ICD10-CM:S42.301D,INJ041
ICD10-CM:S42.301G,INJ041
ICD10-CM:S42.301K,INJ041
ICD10-CM:S42.301P,INJ041
ICD10-CM:S42.301S,INJ073
ICD10-CM:S42.302A,INJ004
ICD10-CM:S42.302B,INJ004
ICD10-CM:S42.302D,INJ041
ICD10-CM:S42.302G,INJ041
ICD10-CM:S42.302K,INJ041
ICD10-CM:S42.302P,INJ041
ICD10-CM:S42.302S,INJ073
ICD10-CM:S42.309A,INJ004
ICD10-CM:S42.309B,INJ004
ICD10-CM:S42.309D,INJ041
ICD10-CM:S42.309G,INJ041
ICD10-CM:S42.309K,INJ041
ICD10-CM:S42.309P,INJ041
ICD10-CM:S42.309S,INJ073
ICD10-CM:S42.311A,INJ004
ICD10-CM:S42.311D,INJ041
ICD10-CM:S42.311G,INJ041
ICD10-CM:S42.311K,INJ041
ICD10-CM:S42.311P,INJ041
ICD10-CM:S42.311S,INJ073
ICD10-CM:S42.312A,INJ004
ICD10-CM:S42.312D,INJ041
ICD10-CM:S42.312G,INJ041
ICD10-CM:S42.312K,INJ041
ICD10-CM:S42.312P,INJ041
ICD10-CM:S42.312S,INJ073
ICD10-CM:S42.319A,INJ004
ICD10-CM:S42.319D,INJ041
ICD10-CM:S42.319G,INJ041
ICD10-CM:S42.319K,INJ041
ICD10-CM:S42.319P,INJ041
ICD10-CM:S42.319S,INJ073
ICD10-CM:S42.321A,INJ004
ICD10-CM:S42.321B,INJ004
ICD10-CM:S42.321D,INJ041
ICD10-CM:S42.321G,INJ041
ICD10-CM:S42.321K,INJ041
ICD10-CM:S42.321P,INJ041
ICD10-CM:S42.321S,INJ073
ICD10-CM:S42.322A,INJ004
ICD10-CM:S42.322B,INJ004
ICD10-CM:S42.322D,INJ041
ICD10-CM:S42.322G,INJ041
ICD10-CM:S42.322K,INJ041
ICD10-CM:S42.322P,INJ041
ICD10-CM:S42.322S,INJ073
ICD10-CM:S42.323A,INJ004
ICD10-CM:S42.323B,INJ004
ICD10-CM:S42.323D,INJ041
ICD10-CM:S42.323G,INJ041
ICD10-CM:S42.323K,INJ041
ICD10-CM:S42.323P,INJ041
ICD10-CM:S42.323S,INJ073
ICD10-CM:S42.324A,INJ004
ICD10-CM:S42.324B,INJ004
ICD10-CM:S42.324D,INJ041
ICD10-CM:S42.324G,INJ041
ICD10-CM:S42.324K,INJ041
ICD10-CM:S42.324P,INJ041
ICD10-CM:S42.324S,INJ073
ICD10-CM:S42.325A,INJ004
ICD10-CM:S42.325B,INJ004
ICD10-CM:S42.325D,INJ041
ICD10-CM:S42.325G,INJ041
ICD10-CM:S42.325K,INJ041
ICD10-CM:S42.325P,INJ041
ICD10-CM:S42.325S,INJ073
ICD10-CM:S42.326A,INJ004
ICD10-CM:S42.326B,INJ004
ICD10-CM:S42.326D,INJ041
ICD10-CM:S42.326G,INJ041
ICD10-CM:S42.326K,INJ041
ICD10-CM:S42.326P,INJ041
ICD10-CM:S42.326S,INJ073
ICD10-CM:S42.331A,INJ004
ICD10-CM:S42.331B,INJ004
ICD10-CM:S42.331D,INJ041
ICD10-CM:S42.331G,INJ041
ICD10-CM:S42.331K,INJ041
ICD10-CM:S42.331P,INJ041
ICD10-CM:S42.331S,INJ073
ICD10-CM:S42.332A,INJ004
ICD10-CM:S42.332B,INJ004
ICD10-CM:S42.332D,INJ041
ICD10-CM:S42.332G,INJ041
ICD10-CM:S42.332K,INJ041
ICD10-CM:S42.332P,INJ041
ICD10-CM:S42.332S,INJ073
ICD10-CM:S42.333A,INJ004
ICD10-CM:S42.333B,INJ004
ICD10-CM:S42.333D,INJ041
ICD10-CM:S42.333G,INJ041
ICD10-CM:S42.333K,INJ041
ICD10-CM:S42.333P,INJ041
ICD10-CM:S42.333S,INJ073
ICD10-CM:S42.334A,INJ004
ICD10-CM:S42.334B,INJ004
ICD10-CM:S42.334D,INJ041
ICD10-CM:S42.334G,INJ041
ICD10-CM:S42.334K,INJ041
ICD10-CM:S42.334P,INJ041
ICD10-CM:S42.334S,INJ073
ICD10-CM:S42.335A,INJ004
ICD10-CM:S42.335B,INJ004
ICD10-CM:S42.335D,INJ041
ICD10-CM:S42.335G,INJ041
ICD10-CM:S42.335K,INJ041
ICD10-CM:S42.335P,INJ041
ICD10-CM:S42.335S,INJ073
ICD10-CM:S42.336A,INJ004
ICD10-CM:S42.336B,INJ004
ICD10-CM:S42.336D,INJ041
ICD10-CM:S42.336G,INJ041
ICD10-CM:S42.336K,INJ041
ICD10-CM:S42.336P,INJ041
ICD10-CM:S42.336S,INJ073
ICD10-CM:S42.341A,INJ004
ICD10-CM:S42.341B,INJ004
ICD10-CM:S42.341D,INJ041
ICD10-CM:S42.341G,INJ041
ICD10-CM:S42.341K,INJ041
ICD10-CM:S42.341P,INJ041
ICD10-CM:S42.341S,INJ073
ICD10-CM:S42.342A,INJ004
ICD10-CM:S42.342B,INJ004
ICD10-CM:S42.342D,INJ041
ICD10-CM:S42.342G,INJ041
ICD10-CM:S42.342K,INJ041
ICD10-CM:S42.342P,INJ041
ICD10-CM:S42.342S,INJ073
ICD10-CM:S42.343A,INJ004
ICD10-CM:S42.343B,INJ004
ICD10-CM:S42.343D,INJ041
ICD10-CM:S42.343G,INJ041
ICD10-CM:S42.343K,INJ041
ICD10-CM:S42.343P,INJ041
ICD10-CM:S42.343S,INJ073
ICD10-CM:S42.344A,INJ004
ICD10-CM:S42.344B,INJ004
ICD10-CM:S42.344D,INJ041
ICD10-CM:S42.344G,INJ041
ICD10-CM:S42.344K,INJ041
ICD10-CM:S42.344P,INJ041
ICD10-CM:S42.344S,INJ073
ICD10-CM:S42.345A,INJ004
ICD10-CM:S42.345B,INJ004
ICD10-CM:S42.345D,INJ041
ICD10-CM:S42.345G,INJ041
ICD10-CM:S42.345K,INJ041
ICD10-CM:S42.345P,INJ041
ICD10-CM:S42.345S,INJ073
ICD10-CM:S42.346A,INJ004
ICD10-CM:S42.346B,INJ004
ICD10-CM:S42.346D,INJ041
ICD10-CM:S42.346G,INJ041
ICD10-CM:S42.346K,INJ041
ICD10-CM:S42.346P,INJ041
ICD10-CM:S42.346S,INJ073
ICD10-CM:S42.351A,INJ004
ICD10-CM:S42.351B,INJ004
ICD10-CM:S42.351D,INJ041
ICD10-CM:S42.351G,INJ041
ICD10-CM:S42.351K,INJ041
ICD10-CM:S42.351P,INJ041
ICD10-CM:S42.351S,INJ073
ICD10-CM:S42.352A,INJ004
ICD10-CM:S42.352B,INJ004
ICD10-CM:S42.352D,INJ041
ICD10-CM:S42.352G,INJ041
ICD10-CM:S42.352K,INJ041
ICD10-CM:S42.352P,INJ041
ICD10-CM:S42.352S,INJ073
ICD10-CM:S42.353A,INJ004
ICD10-CM:S42.353B,INJ004
ICD10-CM:S42.353D,INJ041
ICD10-CM:S42.353G,INJ041
ICD10-CM:S42.353K,INJ041
ICD10-CM:S42.353P,INJ041
ICD10-CM:S42.353S,INJ073
ICD10-CM:S42.354A,INJ004
ICD10-CM:S42.354B,INJ004
ICD10-CM:S42.354D,INJ041
ICD10-CM:S42.354G,INJ041
ICD10-CM:S42.354K,INJ041
ICD10-CM:S42.354P,INJ041
ICD10-CM:S42.354S,INJ073
ICD10-CM:S42.355A,INJ004
ICD10-CM:S42.355B,INJ004
ICD10-CM:S42.355D,INJ041
ICD10-CM:S42.355G,INJ041
ICD10-CM:S42.355K,INJ041
ICD10-CM:S42.355P,INJ041
ICD10-CM:S42.355S,INJ073
ICD10-CM:S42.356A,INJ004
ICD10-CM:S42.356B,INJ004
ICD10-CM:S42.356D,INJ041
ICD10-CM:S42.356G,INJ041
ICD10-CM:S42.356K,INJ041
ICD10-CM:S42.356P,INJ041
ICD10-CM:S42.356S,INJ073
ICD10-CM:S42.361A,INJ004
ICD10-CM:S42.361B,INJ004
ICD10-CM:S42.361D,INJ041
ICD10-CM:S42.361G,INJ041
ICD10-CM:S42.361K,INJ041
ICD10-CM:S42.361P,INJ041
ICD10-CM:S42.361S,INJ073
ICD10-CM:S42.362A,INJ004
ICD10-CM:S42.362B,INJ004
ICD10-CM:S42.362D,INJ041
ICD10-CM:S42.362G,INJ041
ICD10-CM:S42.362K,INJ041
ICD10-CM:S42.362P,INJ041
ICD10-CM:S42.362S,INJ073
ICD10-CM:S42.363A,INJ004
ICD10-CM:S42.363B,INJ004
ICD10-CM:S42.363D,INJ041
ICD10-CM:S42.363G,INJ041
ICD10-CM:S42.363K,INJ041
ICD10-CM:S42.363P,INJ041
ICD10-CM:S42.363S,INJ073
ICD10-CM:S42.364A,INJ004
ICD10-CM:S42.364B,INJ004
ICD10-CM:S42.364D,INJ041
ICD10-CM:S42.364G,INJ041
ICD10-CM:S42.364K,INJ041
ICD10-CM:S42.364P,INJ041
ICD10-CM:S42.364S,INJ073
ICD10-CM:S42.365A,INJ004
ICD10-CM:S42.365B,INJ004
ICD10-CM:S42.365D,INJ041
ICD10-CM:S42.365G,INJ041
ICD10-CM:S42.365K,INJ041
ICD10-CM:S42.365P,INJ041
ICD10-CM:S42.365S,INJ073
ICD10-CM:S42.366A,INJ004
ICD10-CM:S42.366B,INJ004
ICD10-CM:S42.366D,INJ041
ICD10-CM:S42.366G,INJ041
ICD10-CM:S42.366K,INJ041
ICD10-CM:S42.366P,INJ041
ICD10-CM:S42.366S,INJ073
ICD10-CM:S42.391A,INJ004
ICD10-CM:S42.391B,INJ004
ICD10-CM:S42.391D,INJ041
ICD10-CM:S42.391G,INJ041
ICD10-CM:S42.391K,INJ041
ICD10-CM:S42.391P,INJ041
ICD10-CM:S42.391S,INJ073
ICD10-CM:S42.392A,INJ004
ICD10-CM:S42.392B,INJ004
ICD10-CM:S42.392D,INJ041
ICD10-CM:S42.392G,INJ041
ICD10-CM:S42.392K,INJ041
ICD10-CM:S42.392P,INJ041
ICD10-CM:S42.392S,INJ073
ICD10-CM:S42.399A,INJ004
ICD10-CM:S42.399B,INJ004
ICD10-CM:S42.399D,INJ041
ICD10-CM:S42.399G,INJ041
ICD10-CM:S42.399K,INJ041
ICD10-CM:S42.399P,INJ041
ICD10-CM:S42.399S,INJ073
ICD10-CM:S42.401A,INJ004
ICD10-CM:S42.401B,INJ004
ICD10-CM:S42.401D,INJ041
ICD10-CM:S42.401G,INJ041
ICD10-CM:S42.401K,INJ041
ICD10-CM:S42.401P,INJ041
ICD10-CM:S42.401S,INJ073
ICD10-CM:S42.402A,INJ004
ICD10-CM:S42.402B,INJ004
ICD10-CM:S42.402D,INJ041
ICD10-CM:S42.402G,INJ041
ICD10-CM:S42.402K,INJ041
ICD10-CM:S42.402P,INJ041
ICD10-CM:S42.402S,INJ073
ICD10-CM:S42.409A,INJ004
ICD10-CM:S42.409B,INJ004
ICD10-CM:S42.409D,INJ041
ICD10-CM:S42.409G,INJ041
